iter	Passed	Remaining
550	7509	6119
551	7520	6103
552	7532	6088
553	7544	6073
554	7557	6059
555	7568	6044
556	7582	6030
557	7594	6016
558	7607	6001
559	7620	5987
560	7633	5973
561	7647	5959
562	7659	5945
563	7672	5931
564	7684	5916
565	7697	5902
566	7711	5888
567	7724	5875
568	7737	5861
569	7750	5846
570	7762	5832
571	7774	5817
572	7786	5802
573	7799	5788
574	7810	5773
575	7822	5758
576	7834	5743
577	7845	5727
578	7857	5713
579	7870	5699
580	7883	5685
581	7896	5671
582	7909	5657
583	7921	5642
584	7934	5628
585	7947	5614
586	7961	5601
587	7975	5588
588	7988	5574
589	8002	5560
590	8015	5546
591	8027	5532
592	8039	5518
593	8052	5503
594	8064	5489
595	8077	5475
596	8090	5461
597	8102	5447
598	8116	5433
599	8128	5419
600	8140	5404
601	8153	5390
602	8165	5375
603	8178	5361
604	8190	5347
605	8201	5332
606	8213	5317
607	8225	5303
608	8237	5289
609	8250	5275
610	8262	5260
611	8275	5246
612	8287	5231
613	8300	5218
614	8313	5204
615	8326	5190
616	8338	5175
617	8351	5162
618	8364	5148
619	8377	5134
620	8388	5119
621	8399	5104
622	8411	5090
623	8423	5075
624	8434	5060
625	8447	5046
626	8459	5032
627	8469	5016
628	8481	5002
629	8493	4988
630	8505	4973
631	8516	4959
632	8528	4944
633	8540	4930
634	8551	4915
635	8564	4901
636	8576	4887
637	8588	4873
638	8601	4859
639	8613	4845
640	8625	4830
641	8637	4816
642	8650	4803
643	8663	4789
644	8676	4775
645	8688	4761
646	8700	4746
647	8712	4732
648	8725	4719
649	8738	4705
650	8750	4691
651	8763	4677
652	8776	4664
653	8790	4650
654	8802	4636
655	8815	4622
656	8828	4608
657	8841	4595
658	8853	4581
659	8865	4567
660	8878	4553
661	8891	4539
662	8903	4525
663	8916	4511
664	8927	4497
665	8939	4483
666	8952	4469
667	8965	4456
668	8979	4442
669	8993	4429
670	9006	4415
671	9019	4402
672	9031	4388
673	9044	4374
674	9057	4361
675	9070	4347
676	9082	4333
677	9095	4319
678	9108	4306
679	9121	4292
680	9133	4278
681	9146	4264
682	9159	4251
683	9172	4237
684	9186	4224
685	9198	4210
686	9212	4197
687	9225	4183
688	9240	4170
689	9253	4157
690	9267	4144
691	9281	4130
692	9294	4117
693	9307	4103
694	9320	4090
695	9333	4076
696	9346	4063
697	9359	4049
698	9371	4035
699	9383	4021
700	9396	4007
701	9408	3993
702	9421	3980
703	9433	3966
704	9445	3952
705	9456	3938
706	9468	3924
707	9480	3910
708	9492	3895
709	9503	3881
710	9517	3868
711	9529	3854
712	9543	3841
713	9555	3827
714	9566	3813
715	9577	3798
716	9588	3784
717	9599	3770
718	9610	3756
719	9622	3742
720	9636	3728
721	9649	3715
722	9663	3702
723	9676	3688
724	9688	3674
725	9700	3661
726	9712	3647
727	9725	3633
728	9738	3620
729	9751	3606
730	9764	3593
731	9776	3579
732	9788	3565
733	9801	3552
734	9815	3538
735	9827	3525
736	9841	3511
737	9854	3498
738	9866	3484
739	9879	3471
740	9892	3457
741	9904	3443
742	9916	3430
743	9929	3416
744	9941	3402
745	9952	3388
746	9964	3374
747	9978	3361
748	9990	3347
749	10002	3334
750	10015	3320
751	10029	3307
752	10042	3294
753	10054	3280
754	10066	3266
755	10078	3252
756	10090	3239
757	10102	3225
758	10113	3211
759	10126	3197
760	10138	3184
761	10152	3170
762	10165	3157
763	10178	3144
764	10191	3130
765	10204	3117
766	10217	3103
767	10229	3090
768	10242	3076
769	10254	3063
770	10266	3049
771	10279	3035
772	10291	3022
773	10303	3008
774	10315	2994
775	10327	2981
776	10338	2967
777	10350	2953
778	10362	2939
779	10374	2926
780	10386	2912
781	10398	2898
782	10410	2885
783	10422	2871
784	10435	2858
785	10448	2844
786	10460	2831
787	10473	2817
788	10484	2803
789	10497	2790
790	10510	2776
791	10522	2763
792	10534	2749
793	10545	2736
794	10557	2722
795	10569	2708
796	10580	2694
797	10590	2680
798	10602	2667
799	10615	2653
800	10628	2640
801	10641	2627
802	10652	2613
803	10662	2599
804	10673	2585
805	10685	2571
806	10697	2558
807	10709	2544
808	10719	2530
809	10730	2517
810	10741	2503
811	10752	2489
812	10763	2475
813	10776	2462
814	10788	2448
815	10800	2435
816	10812	2421
817	10823	2408
818	10836	2394
819	10848	2381
820	10861	2367
821	10873	2354
822	10886	2341
823	10897	2327
824	10909	2314
825	10920	2300
826	10933	2287
827	10945	2273
828	10956	2260
829	10968	2246
830	10981	2233
831	10995	2220
832	11007	2206
833	11019	2193
834	11032	2179
835	11043	2166
836	11055	2152
837	11067	2139
838	11079	2126
839	11091	2112
840	11103	2099
841	11116	2085
842	11128	2072
843	11140	2059
844	11153	2045
845	11166	2032
846	11178	2019
847	11190	2005
848	11201	1992
849	11214	1978
850	11226	1965
851	11238	1952
852	11250	1938
853	11262	1925
854	11275	1912
855	11288	1899
856	11301	1885
857	11314	1872
858	11326	1859
859	11338	1845
860	11352	1832
861	11364	1819
862	11376	1806
863	11389	1792
864	11401	1779
865	11415	1766
866	11428	1753
867	11440	1739
868	11453	1726
869	11465	1713
870	11477	1699
871	11488	1686
872	11500	1673
873	11512	1659
874	11523	1646
875	11536	1632
876	11547	1619
877	11559	1606
878	11572	1593
879	11585	1579
880	11597	1566
881	11610	1553
882	11623	1540
883	11635	1526
884	11648	1513
885	11661	1500
886	11674	1487
887	11686	1474
888	11699	1460
889	11712	1447
890	11724	1434
891	11738	1421
892	11751	1408
893	11764	1394
894	11777	1381
895	11790	1368
896	11803	1355
897	11815	1342
898	11828	1328
899	11842	1315
900	11854	1302
901	11867	1289
902	11880	1276
903	11893	1263
904	11906	1249
905	11919	1236
906	11931	1223
907	11943	1210
908	11957	1197
909	11969	1183
910	11982	1170
911	11994	1157
912	12006	1144
913	12019	1130
914	12032	1117
915	12044	1104
916	12058	1091
917	12071	1078
918	12086	1065
919	12099	1052
920	12112	1038
921	12125	1025
922	12138	1012
923	12150	999
924	12164	986
925	12176	973
926	12189	959
927	12202	946
928	12214	933
929	12226	920
930	12239	907
931	12252	893
932	12266	880
933	12279	867
934	12292	854
935	12304	841
936	12318	828
937	12330	815
938	12343	801
939	12357	788
940	12370	775
941	12383	762
942	12396	749
943	12408	736
944	12420	722
945	12433	709
946	12445	696
947	12457	683
948	12471	670
949	12483	657
950	12496	643
951	12509	630
952	12521	617
953	12533	604
954	12546	591
955	12559	578
956	12571	564
957	12584	551
958	12598	538
959	12610	525
960	12624	512
961	12636	499
962	12648	485
963	12661	472
964	12673	459
965	12686	446
966	12700	433
967	12713	420
968	12725	407
969	12738	393
970	12752	380
971	12764	367
972	12777	354
973	12789	341
974	12801	328
975	12813	315
976	12827	301
977	12839	288
978	12852	275
979	12865	262
980	12878	249
981	12891	236
982	12903	223
983	12915	210
984	12927	196
985	12939	183
986	12952	170
987	12964	157
988	12978	144
989	12992	131
990	13007	118
991	13022	105
992	13037	91
993	13051	78
994	13067	65
995	13083	52
996	13101	39
997	13115	26
998	13128	13
999	13142	0
